sex	decade	pct	name
F	1950	0.001	Landa
F	1950	0.001	Lara
F	1950	0.001	Laree
F	1950	0.001	Leanora
F	1950	0.001	Livia
F	1950	0.003	Lory
F	1950	0.001	Maple
F	1950	0.001	Mardi
F	1950	0.001	Margrett
F	1950	0.001	Marye
F	1950	0.001	Maryland
F	1950	0.001	Micheal
F	1950	0.001	Nancey
F	1950	0.001	Neila
F	1950	0.001	Nevada
F	1950	0.002	Nilsa
F	1950	0.001	Odelia
F	1950	0.001	Oneida
F	1950	0.001	Raeann
F	1950	0.001	Rina
F	1950	0.001	Rosalina
F	1950	0.001	Samella
F	1950	0.001	Sammy
F	1950	0.001	Sharrie
F	1950	0.003	Shelli
F	1950	0.001	Sherra
F	1950	0.001	Sherral
F	1950	0.001	Stephania
F	1950	0.001	Tamar
F	1950	0.001	Tessa
F	1950	0.001	Thressa
F	1950	0.001	Tiffany
F	1950	0.002	Treasa
F	1950	0.001	Troy
F	1950	0.001	Vana
F	1950	0.001	Vernon
F	1950	0.001	Viva
F	1950	0.001	Wava
F	1950	0.001	Yvonna
F	1950	0.001	Zula
F	1950	0.001	Adina
F	1950	0.001	Alena
F	1950	0.010	Alisa
F	1950	0.001	Alissa
F	1950	0.001	Alverta
F	1950	0.001	Alyse
F	1950	0.001	Anise
F	1950	0.001	Antonina
F	1950	0.001	Ardelia
F	1950	0.001	Aretta
F	1950	0.001	Argie
F	1950	0.001	Armandina
F	1950	0.003	Awilda
F	1950	0.001	Barrie
F	1950	0.001	Bea
F	1950	0.001	Carita
F	1950	0.001	Carlean
F	1950	0.001	Carlota
F	1950	0.001	Carolene
F	1950	0.002	Casey
F	1950	0.001	Chari
F	1950	0.001	Charlaine
F	1950	0.001	Charlee
F	1950	0.001	Charletta
F	1950	0.001	Charmayne
F	1950	0.001	Charyl
F	1950	0.001	Chyrel
F	1950	0.001	Classie
F	1950	0.001	Clyde
F	1950	0.001	Coletta
F	1950	0.001	Corrie
F	1950	0.001	Daisey
F	1950	0.001	Damaris
F	1950	0.002	Danny
F	1950	0.002	Darcie
F	1950	0.001	Dea
F	1950	0.001	Deedra
F	1950	0.001	Delbra
F	1950	0.001	Delpha
F	1950	0.001	Devonna
F	1950	0.001	Don
F	1950	0.002	Dorie
F	1950	0.001	Edda
F	1950	0.001	Evelyne
F	1950	0.001	Fara
F	1950	0.001	Fayetta
F	1950	0.001	Ferne
F	1950	0.001	Flo
F	1950	0.001	Florance
F	1950	0.001	Gala
F	1950	0.001	Genette
F	1950	0.001	Ginette
F	1950	0.001	Glen
F	1950	0.001	Glenice
F	1950	0.001	Gwyneth
F	1950	0.002	Heide
F	1950	0.001	Helga
F	1950	0.001	Henri
F	1950	0.001	Honora
F	1950	0.001	Ilean
F	1950	0.001	Irish
F	1950	0.001	Janina
F	1950	0.001	Jannet
F	1950	0.001	Jannett
F	1950	0.001	Jenelle
F	1950	0.001	Jerre
F	1950	0.001	Jilda
F	1950	0.001	Junita
F	1950	0.001	Kae
F	1950	0.001	Katha
F	1950	0.001	Lafonda
F	1950	0.001	Lavona
F	1950	0.001	Lavone
F	1950	0.001	Lera
F	1950	0.001	Libbie
F	1950	0.001	Lilla
F	1950	0.001	Lilli
F	1950	0.001	Lisette
F	1950	0.001	Madolyn
F	1950	0.001	Margretta
F	1950	0.001	Margy
F	1950	0.001	Mariah
F	1950	0.005	Maritza
F	1950	0.001	Marykay
F	1950	0.001	Mayola
F	1950	0.002	Mitzie
F	1950	0.001	Monette
F	1950	0.001	Monte
F	1950	0.001	Nadean
F	1950	0.001	Neomi
F	1950	0.001	Patrecia
F	1950	0.001	Petrina
F	1950	0.001	Reginia
F	1950	0.001	Reina
F	1950	0.002	Renetta
F	1950	0.001	Renna
F	1950	0.001	Rosaria
F	1950	0.001	Rosaura
F	1950	0.001	Scottie
F	1950	0.002	Shaun
F	1950	0.001	Starlet
F	1950	0.001	Taffy
F	1950	0.001	Tempie
F	1950	0.001	Vincenza
F	1950	0.001	Alayne
F	1950	0.001	Alejandra
F	1950	0.001	Aletta
F	1950	0.001	Allegra
F	1950	0.001	Ammie
F	1950	0.001	Arlis
F	1950	0.001	Arna
F	1950	0.001	Ashley
F	1950	0.001	Astrid
F	1950	0.001	Aviva
F	1950	0.001	Azalia
F	1950	0.001	Barry
F	1950	0.001	Belvia
F	1950	0.001	Berneice
F	1950	0.001	Bernette
F	1950	0.001	Bertina
F	1950	0.001	Bess
F	1950	0.003	Bridgett
F	1950	0.004	Bridgette
F	1950	0.001	Carlos
F	1950	0.001	Cecille
F	1950	0.001	Celestina
F	1950	0.001	Consuella
F	1950	0.002	Cory
F	1950	0.001	Criselda
F	1950	0.001	Daina
F	1950	0.002	Danelle
F	1950	0.003	Dani
F	1950	0.001	Deane
F	1950	0.002	Debborah
F	1950	0.010	Debi
F	1950	0.001	Deetta
F	1950	0.001	Delila
F	1950	0.001	Deloria
F	1950	0.001	Delsie
F	1950	0.001	Dimple
F	1950	0.001	Domenica
F	1950	0.001	Donalda
F	1950	0.002	Donnamarie
F	1950	0.001	Donnetta
F	1950	0.001	Donnita
F	1950	0.001	Dorla
F	1950	0.001	Electa
F	1950	0.002	Enola
F	1950	0.001	Fairy
F	1950	0.001	Felicitas
F	1950	0.001	Gael
F	1950	0.001	Genia
F	1950	0.001	Greer
F	1950	0.001	Illa
F	1950	0.001	Isela
F	1950	0.001	Jack
F	1950	0.001	Jenni
F	1950	0.002	Jodene
F	1950	0.001	Jolaine
F	1950	0.001	Julaine
F	1950	0.001	Katheryne
F	1950	0.001	Kathren
F	1950	0.001	Kathye
F	1950	0.001	Kittie
F	1950	0.001	Laretta
F	1950	0.001	Laveda
F	1950	0.001	Lilian
F	1950	0.001	Lorina
F	1950	0.001	Lorrain
F	1950	0.001	Lovella
F	1950	0.001	Lyle
F	1950	0.001	Macie
F	1950	0.001	Mahalia
F	1950	0.001	Marinda
F	1950	0.001	Marlis
F	1950	0.001	Marquetta
F	1950	0.001	Marshia
F	1950	0.001	Marvella
F	1950	0.001	Marvin
F	1950	0.001	Merlyn
F	1950	0.003	Missy
F	1950	0.001	Montie
F	1950	0.001	Nelia
F	1950	0.001	Noma
F	1950	0.001	Pama
F	1950	0.002	Peggi
F	1950	0.001	Rachell
F	1950	0.001	Ralph
F	1950	0.001	Rayetta
F	1950	0.001	Reggie
F	1950	0.001	Reyna
F	1950	0.001	Rikki
F	1950	0.001	Robertha
F	1950	0.001	Rogene
F	1950	0.001	Rox
F	1950	0.001	Ruben
F	1950	0.001	Shanon
F	1950	0.001	Shirlean
F	1950	0.001	Su
F	1950	0.001	Tawny
F	1950	0.002	Tereasa
F	1950	0.001	Theodosia
F	1950	0.001	Valeta
F	1950	0.001	Vangie
F	1950	0.001	Vanna
F	1950	0.001	Viveca
F	1950	0.001	Voncile
F	1950	0.002	Wende
F	1950	0.001	Whitney
F	1950	0.001	Willena
F	1950	0.001	Windy
F	1950	0.001	Albertine
F	1950	0.001	Aquilla
F	1950	0.001	Arlyn
F	1950	0.001	Arvilla
F	1950	0.001	Bethann
F	1950	0.001	Betti
F	1950	0.001	Burnetta
F	1950	0.001	Candise
F	1950	0.001	Carolanne
F	1950	0.001	Ceil
F	1950	0.001	Clementina
F	1950	0.001	Clorinda
F	1950	0.001	Clover
F	1950	0.001	Cyd
F	1950	0.001	Darlynn
F	1950	0.001	Davina
F	1950	0.001	Devera
F	1950	0.001	Dodie
F	1950	0.001	Dorise
F	1950	0.001	Dorotha
F	1950	0.001	Dorothey
F	1950	0.001	Druscilla
F	1950	0.001	Edra
F	1950	0.001	Elberta
F	1950	0.001	Estrella
F	1950	0.001	Evelynn
F	1950	0.001	Floyd
F	1950	0.001	Fred
F	1950	0.001	Fredrica
F	1950	0.001	Grayce
F	1950	0.001	Griselda
F	1950	0.001	Idalia
F	1950	0.001	Jacklin
F	1950	0.001	Jackquline
F	1950	0.001	Jacquiline
F	1950	0.001	Janella
F	1950	0.001	Jaqueline
F	1950	0.001	Jerolyn
F	1950	0.001	Jule
F	1950	0.001	Juliane
F	1950	0.001	Kareen
F	1950	0.001	Karole
F	1950	0.002	Kenda
F	1950	0.001	Lacy
F	1950	0.001	Lajuan
F	1950	0.001	Leon
F	1950	0.001	Lester
F	1950	0.001	Leverne
F	1950	0.001	Lorayne
F	1950	0.001	Lorean
F	1950	0.001	Lorette
F	1950	0.001	Lorin
F	1950	0.001	Lovina
F	1950	0.001	Lynnell
F	1950	0.001	Margorie
F	1950	0.001	Merideth
F	1950	0.001	Michalene
F	1950	0.001	Mikki
F	1950	0.001	Mirian
F	1950	0.001	Misty
F	1950	0.001	Modesta
F	1950	0.001	Myla
F	1950	0.001	Naida
F	1950	0.001	Nelwyn
F	1950	0.001	Ocie
F	1950	0.003	Pandora
F	1950	0.001	Prescilla
F	1950	0.001	Renell
F	1950	0.001	Renne
F	1950	0.001	Rheba
F	1950	0.002	Richelle
F	1950	0.001	Rivka
F	1950	0.001	Rosalin
F	1950	0.001	Rosalynn
F	1950	0.001	Roselee
F	1950	0.001	Roselie
F	1950	0.001	Rosena
F	1950	0.001	Rozann
F	1950	0.001	Salli
F	1950	0.001	Santina
F	1950	0.001	Saralyn
F	1950	0.001	Stefani
F	1950	0.002	Terra
F	1950	0.001	Therisa
F	1950	0.001	Tobie
F	1950	0.002	Tonette
F	1950	0.001	Toy
F	1950	0.001	Twilla
F	1950	0.001	Verena
F	1950	0.001	Von
F	1950	0.001	Wendee
F	1950	0.001	Wendelyn
F	1950	0.001	Willow
F	1950	0.001	Wynell
F	1950	0.002	Zina
F	1950	0.001	Zoila
F	1950	0.001	Aggie
F	1950	0.001	Ailene
F	1950	0.001	Alan
F	1950	0.001	Alfred
F	1950	0.001	America
F	1950	0.001	Ara
F	1950	0.001	Arnell
F	1950	0.001	Arnetha
F	1950	0.001	Audie
F	1950	0.001	Audrea
F	1950	0.001	Blanchie
F	1950	0.001	Cathern
F	1950	0.001	Charlynn
F	1950	0.002	Cherylann
F	1950	0.001	Christella
F	1950	0.002	Cindie
F	1950	0.001	Danise
F	1950	0.001	Darryl
F	1950	0.001	Deette
F	1950	0.001	Diedra
F	1950	0.001	Dione
F	1950	0.001	Donelle
F	1950	0.001	Dorenda
F	1950	0.001	Dulcie
F	1950	0.001	Dusty
F	1950	0.001	Fayette
F	1950	0.001	Francies
F	1950	0.001	Gae
F	1950	0.001	Genny
F	1950	0.001	Georgi
F	1950	0.001	Geraldean
F	1950	0.001	Glendia
F	1950	0.001	Haydee
F	1950	0.001	Jaclynn
F	1950	0.002	Jama
F	1950	0.001	Jene
F	1950	0.001	Jestine
F	1950	0.001	Johanne
F	1950	0.001	Judee
F	1950	0.001	Karmen
F	1950	0.003	Karrie
F	1950	0.001	Kary
F	1950	0.001	Kendall
F	1950	0.003	Latanya
F	1950	0.003	Laure
F	1950	0.001	Lia
F	1950	0.001	Lorelle
F	1950	0.001	Lovetta
F	1950	0.001	Luellen
F	1950	0.001	Luetta
F	1950	0.001	Lurline
F	1950	0.001	Macy
F	1950	0.001	Marcelina
F	1950	0.001	Marcey
F	1950	0.001	Marda
F	1950	0.001	Maris
F	1950	0.002	Marisela
F	1950	0.001	Maryjean
F	1950	0.001	Matilde
F	1950	0.001	Merryl
F	1950	0.001	Mirna
F	1950	0.001	Myriam
F	1950	0.001	Nathaniel
F	1950	0.001	Natividad
F	1950	0.001	Necia
F	1950	0.001	Nicky
F	1950	0.001	Ninette
F	1950	0.001	Onita
F	1950	0.001	Onnie
F	1950	0.001	Otha
F	1950	0.001	Paulett
F	1950	0.001	Percilla
F	1950	0.001	Phebe
F	1950	0.001	Raina
F	1950	0.001	Regan
F	1950	0.001	Rella
F	1950	0.001	Revonda
F	1950	0.001	Ricarda
F	1950	0.001	Rochell
F	1950	0.001	Rosalba
F	1950	0.001	Roxan
F	1950	0.001	Roylene
F	1950	0.001	Selene
F	1950	0.002	Shana
F	1950	0.001	Sheilla
F	1950	0.001	Shellia
F	1950	0.001	Shireen
F	1950	0.001	Sonda
F	1950	0.001	Stanley
F	1950	0.001	Steve
F	1950	0.001	Terrance
F	1950	0.001	Tish
F	1950	0.001	Tisha
F	1950	0.001	Tonita
F	1950	0.001	Valene
F	1950	0.001	Virgil
F	1950	0.001	Waneta
F	1950	0.001	Waynette
F	1950	0.001	Wynette
F	1950	0.001	Youlanda
F	1950	0.001	Zenaida
F	1950	0.001	Zoraida
F	1950	0.001	Alona
F	1950	0.001	Andre
F	1950	0.001	Angelene
F	1950	0.001	Arminda
F	1950	0.001	Arvella
F	1950	0.001	Audrie
F	1950	0.001	Aura
F	1950	0.001	Belita
F	1950	0.001	Bernard
F	1950	0.001	Bernestine
F	1950	0.001	Blossom
F	1950	0.001	Brandy
F	1950	0.001	Calla
F	1950	0.001	Calvin
F	1950	0.001	Cammie
F	1950	0.001	Catarina
F	1950	0.001	Charissa
F	1950	0.001	Chrys
F	1950	0.003	Cinthia
F	1950	0.001	Clarisse
F	1950	0.001	Clarita
F	1950	0.001	Cody
F	1950	0.001	Collene
F	1950	0.001	Concha
F	1950	0.001	Consuela
F	1950	0.001	Coretta
F	1950	0.002	Corlis
F	1950	0.001	Craig
F	1950	0.002	Cristi
F	1950	0.001	Cyndia
F	1950	0.001	Demaris
F	1950	0.002	Demetra
F	1950	0.001	Deryl
F	1950	0.001	Dessa
F	1950	0.001	Detra
F	1950	0.001	Dianah
F	1950	0.001	Donnia
F	1950	0.001	Dorice
F	1950	0.001	Dyanna
F	1950	0.001	Edyth
F	1950	0.001	Eugena
F	1950	0.001	Faustina
F	1950	0.001	Gardenia
F	1950	0.001	Gaylyn
F	1950	0.001	Gerilyn
F	1950	0.001	Ginnie
F	1950	0.001	Gwendlyn
F	1950	0.001	Hilarie
F	1950	0.001	Holley
F	1950	0.001	Howard
F	1950	0.001	Inga
F	1950	0.001	Ivey
F	1950	0.002	Ivonne
F	1950	0.001	Jacky
F	1950	0.001	Janalee
F	1950	0.001	Jannine
F	1950	0.001	Jannis
F	1950	0.003	Jayme
F	1950	0.001	Jeanett
F	1950	0.001	Jennine
F	1950	0.001	Joice
F	1950	0.004	Keri
F	1950	0.001	Kolleen
F	1950	0.001	Lanae
F	1950	0.001	Lavelle
F	1950	0.001	Leonore
F	1950	0.001	Lindia
F	1950	0.001	Loreta
F	1950	0.001	Manuelita
F	1950	0.001	Mariea
F	1950	0.001	Marilu
F	1950	0.001	Marjie
F	1950	0.001	Martin
F	1950	0.001	Marylu
F	1950	0.001	Mathilda
F	1950	0.001	Michaeleen
F	1950	0.001	Miki
F	1950	0.001	Mila
F	1950	0.001	Nelva
F	1950	0.001	Olympia
F	1950	0.001	Omega
F	1950	0.001	Paris
F	1950	0.001	Pati
F	1950	0.001	Philip
F	1950	0.001	Reesa
F	1950	0.001	Refugia
F	1950	0.001	Renie
F	1950	0.001	Rennie
F	1950	0.001	Robinette
F	1950	0.001	Rozetta
F	1950	0.001	Ruthy
F	1950	0.026	Sabrina
F	1950	0.001	Sanda
F	1950	0.001	Scheryl
F	1950	0.001	Senaida
F	1950	0.001	Shareen
F	1950	0.001	Sharene
F	1950	0.001	Sheliah
F	1950	0.001	Shellee
F	1950	0.004	Sherree
F	1950	0.001	Starlett
F	1950	0.001	Sueanne
F	1950	0.001	Syliva
F	1950	0.001	Tabitha
F	1950	0.005	Tamela
F	1950	0.001	Thais
F	1950	0.001	Threasa
F	1950	0.001	Valrie
F	1950	0.001	Venice
F	1950	0.001	Vickye
F	1950	0.001	Violeta
F	1950	0.001	Violetta
F	1950	0.001	Virgina
F	1950	0.001	Wendell
F	1950	0.001	Yetta
F	1950	0.001	Zaida
F	1950	0.001	Zettie
F	1950	0.001	Acquanetta
F	1950	0.001	Adair
F	1950	0.001	Albina
F	1950	0.001	Aneta
F	1950	0.007	Bambi
F	1950	0.001	Belynda
F	1950	0.001	Bobbe
F	1950	0.001	Cathaleen
F	1950	0.001	Chantal
F	1950	0.001	Charon
F	1950	0.001	Cheyenne
F	1950	0.002	Cindra
F	1950	0.001	Clora
F	1950	0.001	Crista
F	1950	0.001	Cyndee
F	1950	0.001	Daphine
F	1950	0.001	Deeanna
F	1950	0.001	Delayne
F	1950	0.001	Deloras
F	1950	0.001	Delynn
F	1950	0.001	Dierdre
F	1950	0.001	Doloris
F	1950	0.001	Donnell
F	1950	0.001	Dory
F	1950	0.001	Drena
F	1950	0.001	Drenda
F	1950	0.001	Dyana
F	1950	0.001	Elene
F	1950	0.001	Ellena
F	1950	0.001	Evan
F	1950	0.001	Evone
F	1950	0.001	Garnetta
F	1950	0.001	Gayleen
F	1950	0.001	Harolyn
F	1950	0.001	Jammie
F	1950	0.001	Janne
F	1950	0.001	Jannifer
F	1950	0.001	Jeanann
F	1950	0.001	Jeanice
F	1950	0.002	Jenice
F	1950	0.001	Jenine
F	1950	0.001	Jesus
F	1950	0.002	Jodee
F	1950	0.001	Jolee
F	1950	0.001	Jude
F	1950	0.001	Junie
F	1950	0.001	Karilyn
F	1950	0.001	Kathrin
F	1950	0.001	Kristene
F	1950	0.001	Lari
F	1950	0.001	Leeanne
F	1950	0.001	Leita
F	1950	0.001	Lenette
F	1950	0.001	Lesly
F	1950	0.001	Levern
F	1950	0.001	Levon
F	1950	0.002	Lili
F	1950	0.002	Lore
F	1950	0.001	Majorie
F	1950	0.001	Malka
F	1950	0.001	Marcha
F	1950	0.001	Marcheta
F	1950	0.001	Margeret
F	1950	0.001	Margit
F	1950	0.001	Maryl
F	1950	0.001	Marysue
F	1950	0.001	Meda
F	1950	0.001	Melany
F	1950	0.001	Milinda
F	1950	0.001	Milly
F	1950	0.001	Neena
F	1950	0.001	Nicoletta
F	1950	0.001	Olevia
F	1950	0.001	Patrina
F	1950	0.001	Rana
F	1950	0.001	Robina
F	1950	0.002	Rolanda
F	1950	0.001	Rolinda
F	1950	0.001	Romana
F	1950	0.001	Rosalva
F	1950	0.001	Roslynn
F	1950	0.001	Sammye
F	1950	0.001	Sena
F	1950	0.001	Shanda
F	1950	0.001	Shira
F	1950	0.001	Soila
F	1950	0.001	Sophronia
F	1950	0.001	Suann
F	1950	0.002	Tama
F	1950	0.021	Tammie
F	1950	0.001	Tawanna
F	1950	0.001	Tennie
F	1950	0.002	Tia
F	1950	0.001	Toya
F	1950	0.001	Twana
F	1950	0.001	Twanda
F	1950	0.001	Vashti
F	1950	0.001	Vella
F	1950	0.001	Wandra
F	1950	0.001	Zetta
F	1950	0.002	Abbe
F	1950	0.001	Adel
F	1950	0.001	Amada
F	1950	0.001	Anabel
F	1950	0.001	Anette
F	1950	0.001	Anice
F	1950	0.001	Anitra
F	1950	0.001	Burnette
F	1950	0.001	Camella
F	1950	0.001	Carliss
F	1950	0.001	Celene
F	1950	0.001	Cher
F	1950	0.001	Cherise
F	1950	0.001	Cherylyn
F	1950	0.001	Clifford
F	1950	0.001	Cozetta
F	1950	0.002	Cris
F	1950	0.001	Danice
F	1950	0.001	Darien
F	1950	0.001	Dava
F	1950	0.001	Debara
F	1950	0.001	Debbora
F	1950	0.001	Delphina
F	1950	0.001	Derenda
F	1950	0.001	Donalee
F	1950	0.001	Donice
F	1950	0.001	Doree
F	1950	0.004	Dori
F	1950	0.002	Dorrie
F	1950	0.001	Dorsey
F	1950	0.001	Drew
F	1950	0.001	Elwanda
F	1950	0.001	Ena
F	1950	0.001	Florrie
F	1950	0.001	Frederick
F	1950	0.001	Gabriella
F	1950	0.001	Gaylen
F	1950	0.001	Genetta
F	1950	0.001	Genice
F	1950	0.001	Geraline
F	1950	0.003	Glynis
F	1950	0.001	Gregoria
F	1950	0.001	Inge
F	1950	0.003	Ivette
F	1950	0.001	Jae
F	1950	0.001	Jeni
F	1950	0.001	Jillene
F	1950	0.001	Jinny
F	1950	0.001	Jodine
F	1950	0.001	Johannah
F	1950	0.001	Jonetta
F	1950	0.001	Jonita
F	1950	0.001	Josephina
F	1950	0.001	Juanda
F	1950	0.001	Julieta
F	1950	0.001	Karey
F	1950	0.001	Karron
F	1950	0.001	Katharina
F	1950	0.009	Kellie
F	1950	0.001	Kelsey
F	1950	0.001	Kirby
F	1950	0.001	Lacinda
F	1950	0.001	Lael
F	1950	0.001	Lauraine
F	1950	0.001	Lauran
F	1950	0.001	Laurena
F	1950	0.001	Laurita
F	1950	0.001	Lonni
F	1950	0.001	Lorilee
F	1950	0.001	Lorriane
F	1950	0.001	Lucilla
F	1950	0.002	Lugene
F	1950	0.001	Luretha
F	1950	0.001	Lynnetta
F	1950	0.001	Marcell
F	1950	0.001	Margert
F	1950	0.001	Mariane
F	1950	0.001	Marlana
F	1950	0.001	Marvina
F	1950	0.001	Melina
F	1950	0.001	Merlinda
F	1950	0.001	Nadeen
F	1950	0.001	Narda
F	1950	0.001	Otilia
F	1950	0.001	Paulita
F	1950	0.001	Penne
F	1950	0.001	Ramonita
F	1950	0.001	Raynell
F	1950	0.001	Renate
F	1950	0.001	Renette
F	1950	0.002	Resa
F	1950	0.001	Rilla
F	1950	0.001	Roanne
F	1950	0.001	Rondi
F	1950	0.001	Rosary
F	1950	0.001	Sam
F	1950	0.001	Sean
F	1950	0.001	Shan
F	1950	0.001	Sharalyn
F	1950	0.001	Shelda
F	1950	0.001	Sherl
F	1950	0.001	Tera
F	1950	0.001	Tere
F	1950	0.001	Thora
F	1950	0.001	Tonnie
F	1950	0.001	Tresia
F	1950	0.001	Trude
F	1950	0.001	Vanetta
F	1950	0.001	Vinita
F	1950	0.001	Yvetta
F	1950	0.001	Aleatha
F	1950	0.001	Alinda
F	1950	0.001	Annamaria
F	1950	0.001	Antonio
F	1950	0.001	Araceli
F	1950	0.001	Armanda
F	1950	0.001	Babara
F	1950	0.001	Barbaraann
F	1950	0.001	Beckey
F	1950	0.001	Billi
F	1950	0.001	Blinda
F	1950	0.001	Brook
F	1950	0.001	Carlena
F	1950	0.001	Carletha
F	1950	0.001	Catherin
F	1950	0.001	Chaya
F	1950	0.001	Christel
F	1950	0.001	Christian
F	1950	0.001	Christin
F	1950	0.001	Corinthia
F	1950	0.001	Cyndie
F	1950	0.002	Cyndy
F	1950	0.001	Dalila
F	1950	0.001	Daneen
F	1950	0.001	Danell
F	1950	0.001	Deadra
F	1950	0.001	Delight
F	1950	0.001	Denette
F	1950	0.001	Deniece
F	1950	0.001	Dennice
F	1950	0.001	Denyce
F	1950	0.001	Diamantina
F	1950	0.001	Donata
F	1950	0.001	Doreene
F	1950	0.001	Dorena
F	1950	0.001	Dorina
F	1950	0.001	Dulce
F	1950	0.001	Elizbeth
F	1950	0.001	Elyce
F	1950	0.001	Eric
F	1950	0.001	Giovanna
F	1950	0.001	Ileana
F	1950	0.004	Jami
F	1950	0.001	Janan
F	1950	0.002	Jani
F	1950	0.001	Jannice
F	1950	0.001	Jaynee
F	1950	0.001	Jeaneen
F	1950	0.001	Jeani
F	1950	0.001	Jenean
F	1950	0.001	Jerene
F	1950	0.001	Joelyn
F	1950	0.001	Joesphine
F	1950	0.001	Joselyn
F	1950	0.001	Julieanne
F	1950	0.001	Lasandra
F	1950	0.001	Lavetta
F	1950	0.001	Leeanna
F	1950	0.001	Lillia
F	1950	0.001	Linden
F	1950	0.001	Linell
F	1950	0.001	Lizette
F	1950	0.001	Loria
F	1950	0.002	Magda
F	1950	0.001	Magdalen
F	1950	0.001	Manda
F	1950	0.001	Margart
F	1950	0.001	Margherita
F	1950	0.001	Marily
F	1950	0.001	Melanee
F	1950	0.001	Michaelle
F	1950	0.001	Mylinda
F	1950	0.001	Nelida
F	1950	0.001	Nonie
F	1950	0.001	Norita
F	1950	0.001	Oksana
F	1950	0.001	Pamula
F	1950	0.001	Perla
F	1950	0.001	Philippa
F	1950	0.001	Pixie
F	1950	0.001	Randye
F	1950	0.001	Ranee
F	1950	0.001	Reena
F	1950	0.001	Remonia
F	1950	0.001	Rexanne
F	1950	0.001	Roann
F	1950	0.001	Rodney
F	1950	0.001	Salena
F	1950	0.001	Serita
F	1950	0.001	Sheral
F	1950	0.001	Simona
F	1950	0.002	Sindy
F	1950	0.001	Stormy
F	1950	0.001	Susy
F	1950	0.001	Tacy
F	1950	0.001	Tanda
F	1950	0.001	Tommi
F	1950	0.001	Tonna
F	1950	0.001	Valetta
F	1950	0.001	Van
F	1950	0.002	Venetia
F	1950	0.001	Venetta
F	1950	0.001	Vincent
F	1950	0.001	Wanetta
F	1950	0.001	Adonna
F	1950	0.001	Albertina
F	1950	0.001	Alica
F	1950	0.001	Angele
F	1950	0.001	Audree
F	1950	0.001	Ave
F	1950	0.001	Balinda
F	1950	0.001	Barbar
F	1950	0.001	Bevelyn
F	1950	0.001	Branda
F	1950	0.001	Charis
F	1950	0.001	Charmain
F	1950	0.001	Christianne
F	1950	0.001	Chyrl
F	1950	0.002	Cindee
F	1950	0.001	Corey
F	1950	0.001	Cori
F	1950	0.001	Corinna
F	1950	0.001	Cynthea
F	1950	0.001	Darci
F	1950	0.001	Daun
F	1950	0.001	Deanie
F	1950	0.001	Debbe
F	1950	0.001	Deon
F	1950	0.001	Derinda
F	1950	0.001	Devonne
F	1950	0.001	Dominique
F	1950	0.001	Donell
F	1950	0.001	Duana
F	1950	0.001	Edelmira
F	1950	0.001	Eleni
F	1950	0.001	Everlyn
F	1950	0.001	Geralynn
F	1950	0.001	Halina
F	1950	0.001	Herbert
F	1950	0.001	Irena
F	1950	0.001	Jamee
F	1950	0.001	Janece
F	1950	0.001	Janese
F	1950	0.001	Jannell
F	1950	0.001	Jennell
F	1950	0.001	Joanette
F	1950	0.001	Jodean
F	1950	0.001	Jodeen
F	1950	0.001	Joya
F	1950	0.001	Kala
F	1950	0.001	Kandee
F	1950	0.001	Kandyce
F	1950	0.002	Karie
F	1950	0.001	Karna
F	1950	0.001	Kasandra
F	1950	0.001	Kassandra
F	1950	0.001	Katharyn
F	1950	0.010	Kelli
F	1950	0.001	Koreen
F	1950	0.001	Kristan
F	1950	0.003	Krystal
F	1950	0.001	Kyra
F	1950	0.001	Lei
F	1950	0.006	Leisa
F	1950	0.001	Lorain
F	1950	0.001	Luan
F	1950	0.001	Lugenia
F	1950	0.001	Lujean
F	1950	0.001	Lurene
F	1950	0.001	Madelynn
F	1950	0.001	Magdaline
F	1950	0.001	Manette
F	1950	0.001	Marcelyn
F	1950	0.001	Marica
F	1950	0.001	Marikay
F	1950	0.001	Marlin
F	1950	0.001	Marya
F	1950	0.002	Melodye
F	1950	0.002	Michell
F	1950	0.001	Mike
F	1950	0.001	Minette
F	1950	0.001	Minta
F	1950	0.001	Mirta
F	1950	0.002	Monika
F	1950	0.001	Neita
F	1950	0.001	Nidia
F	1950	0.001	Patriciaann
F	1950	0.001	Rachele
F	1950	0.001	Rhetta
F	1950	0.001	Ria
F	1950	0.001	Robynn
F	1950	0.001	Ronette
F	1950	0.001	Rosette
F	1950	0.001	Rosey
F	1950	0.001	Scott
F	1950	0.001	Shayne
F	1950	0.001	Shera
F	1950	0.001	Shereen
F	1950	0.001	Shery
F	1950	0.001	Shirlyn
F	1950	0.001	Siri
F	1950	0.001	Tandy
F	1950	0.001	Tanja
F	1950	0.001	Terisa
F	1950	0.006	Traci
F	1950	0.001	Trecia
F	1950	0.001	Trixie
F	1950	0.001	Valjean
F	1950	0.001	Vallery
F	1950	0.001	Vivianne
F	1950	0.001	Wynn
F	1950	0.001	Yvonnie
F	1950	0.001	Zondra
F	1950	0.001	Abbey
F	1950	0.001	Alix
F	1950	0.001	Alycia
F	1950	0.001	Aurea
F	1950	0.002	Autumn
F	1950	0.001	Brett
F	1950	0.003	Brigitte
F	1950	0.001	Cam
F	1950	0.001	Caridad
F	1950	0.001	Carmencita
F	1950	0.001	Cathlyn
F	1950	0.001	Cay
F	1950	0.001	Chanda
F	1950	0.001	Cherl
F	1950	0.001	Cherly
